PF02338,OTU-likecysteineprotease
PF03637,Mob1/phoceinfamily
PF00004,ATPasefamilyassociatedwithvariouscellularactivities(AAA)
PF13718,GNATacetyltransferase2
PF00017,SH2domain
PF00400,WDdomain: G-betarepeat
PF00271,HelicaseconservedC-terminaldomain
PF01544,CorA-likeMg2+transporterprotein
PF11790,Glycosylhydrolasecatalyticcore
PF00246,Zinccarboxypeptidase
PF08657,DASHcomplexsubunitSpc34
PF00083,Sugar(andother)transporter
PF05983,MED7protein
PF00176,SNF2familyN-terminaldomain
PF12584,Traffickingproteinparticlecomplexsubunit10: TRAPPC10
PF00850,Histonedeacetylasedomain
PF00180,Isocitrate/isopropylmalatedehydrogenase
PF03022,Majorroyaljellyprotein
PF01238,PhosphomannoseisomerasetypeI
PF00041,FibronectintypeIIIdomain
PF01082,CoppertypeIIascorbate-dependentmonooxygenase: N-terminaldomain
PF04849,HAP1N-terminalconservedregion
PF05585,Putativepeptidase(DUF1758)
PF16091,Domainofunknownfunction(DUF4820)
PF01417,ENTHdomain
PF00400,WDdomain: G-betarepeat
PF07679,ImmunoglobulinI-setdomain
PF07989,CentrosominN-terminalmotif1
PF02847,MA3domain
PF03856,Beta-glucosidase(SUNfamily)
PF00413,Matrixin
PF12348,CLASPNterminal
PF01391,Collagentriplehelixrepeat(20copies)
PF00587,tRNAsynthetaseclassIIcoredomain(G: H: P: SandT)
PF01581,FMRFamiderelatedpeptidefamily
PF01359,Transposase(partialDDEdomain)
PF00288,GHMPkinasesNterminaldomain
PF03953,TubulinC-terminaldomain
PF01457,Leishmanolysin
PF00105,Zincfinger: C4type(twodomains)
PF06582,Titinrepeat
PF00069,Proteinkinasedomain
PF00179,Ubiquitin-conjugatingenzyme
PF10255,RNApolymeraseI-associatedfactorPAF67
PF00042,Globin
PF02769,AIRsynthaserelatedprotein: C-terminaldomain
PF12022,Domainofunknownfunction(DUF3510)
PF03607,Doublecortin
PF01682,DBmodule
PF00115,CytochromeCandQuinoloxidasepolypeptideI
PF00115,CytochromeCandQuinoloxidasepolypeptideI
PF02823,ATPsynthase: Delta/Epsilonchain: beta-sandwichdomain
PF00453,RibosomalproteinL20
PF13833,EF-handdomainpair
PF03953,TubulinC-terminaldomain
PF00115,CytochromeCandQuinoloxidasepolypeptideI
PF00115,CytochromeCandQuinoloxidasepolypeptideI
PF00115,CytochromeCandQuinoloxidasepolypeptideI
PF00115,CytochromeCandQuinoloxidasepolypeptideI
PF00116,CytochromeCoxidasesubunitII: periplasmicdomain
PF01405,PhotosystemIIreactioncentreTprotein
PF00006,ATPsynthasealpha/betafamily: nucleotide-bindingdomain
PF03089,Recombinationactivatingprotein2
PF04565,RNApolymeraseRpb2: domain3
PF16981,chi-Conotoxinortsuperfamily
PF16981,chi-Conotoxinortsuperfamily
PF06459,RyanodineReceptorTM4-6
PF00059,LectinC-typedomain
PF07690,MajorFacilitatorSuperfamily
PF02816,Alpha-kinasefamily
PF00076,RNArecognitionmotif.(a.k.a.RRM: RBD: orRNPdomain)
PF07973,ThreonylandAlanyltRNAsynthetasesecondadditionaldomain
PF00400,WDdomain: G-betarepeat
PF00996,GDPdissociationinhibitor
PF12146,Serineaminopeptidase: S33
PF12816,GolgiCORVETcomplexcorevacuolarprotein8
PF00775,Dioxygenase
PF10358,N-terminalC2inEEIG1andEHBP1proteins
PF00569,Zincfinger: ZZtype
PF10354,Domainofunknownfunction(DUF2431)
PF13793,N-terminaldomainofribosephosphatepyrophosphokinase
PF00933,Glycosylhydrolasefamily3Nterminaldomain
PF00270,DEAD/DEAHboxhelicase
PF04646,Proteinofunknownfunction: DUF604
PF11951,Fungalspecifictranscriptionfactordomain
PF01424,R3Hdomain
PF10251,Presenilinenhancer-2subunitofgammasecretase
PF00089,Trypsin
PF00014,Kunitz/Bovinepancreatictrypsininhibitordomain
PF00400,WDdomain: G-betarepeat
PF13359,DDEsuperfamilyendonuclease
PF06079,Apyrase
PF05645,RNApolymeraseIIIsubunitRPC82
PF07679,ImmunoglobulinI-setdomain
PF00561,alpha/betahydrolasefold
PF00084,Sushirepeat(SCRrepeat)
PF01025,GrpE
PF14972,Mitochondrialmorphogenesisregulator
PF03670,Uncharacterisedproteinfamily(UPF0184)
PF00005,ABCtransporter
PF00637,RegioninClathrinandVPS
PF01395,PBP/GOBPfamily
PF00006,ATPsynthasealpha/betafamily: nucleotide-bindingdomain
PF00439,Bromodomain
PF00350,Dynaminfamily
PF00686,Starchbindingdomain
PF05153,Myo-inositoloxygenase
PF00076,RNArecognitionmotif.(a.k.a.RRM: RBD: orRNPdomain)
PF05761,5'nucleotidasefamily
PF02363,Cysteinerichrepeat
PF00443,Ubiquitincarboxyl-terminalhydrolase
PF04178,Got1/Sft2-likefamily
PF00622,SPRYdomain
PF00611,Fes/CIP4: andEFC/F-BARhomologydomain
PF00069,Proteinkinasedomain
PF00565,Staphylococcalnucleasehomologue
PF00201,UDP-glucoronosylandUDP-glucosyltransferase
PF01535,PPRrepeat
PF02792,Magonashiprotein
PF01077,Nitriteandsulphitereductase4Fe-4Sdomain
PF03188,Eukaryoticcytochromeb561
PF07714,Proteintyrosineandserine/threoninekinase
PF02732,ERCC4domain
PF00232,Glycosylhydrolasefamily1
PF08743,Nse4C-terminal
PF00141,Peroxidase
PF01535,PPRrepeat
PF13812,Pentatricopeptiderepeatdomain
PF01467,Cytidylyltransferase-like
PF03016,Exostosinfamily
PF01535,PPRrepeat
PF14310,FibronectintypeIII-likedomain
PF00481,Proteinphosphatase2C
PF01535,PPRrepeat
PF00651,BTB/POZdomain
PF01423,LSMdomain
PF08880,QLQ
PF07714,Proteintyrosineandserine/threoninekinase
PF01812,5-formyltetrahydrofolatecyclo-ligasefamily
PF05180,DNLzincfinger
PF01926,50Sribosome-bindingGTPase
PF03175,DNApolymerasetypeB: organellarandviral
PF00435,Spectrinrepeat
PF15430,SingledomainvonWillebrandfactortypeC
PF10524,NuclearfactorIproteinpre-N-terminus
PF00069,Proteinkinasedomain
PF00650,CRAL/TRIOdomain
PF09753,MembranefusionproteinUse1
PF00664,ABCtransportertransmembraneregion
PF08320,PIG-X/PBN1
PF16897,C-terminalregionofMMR_HSR1domain
PF03828,Cid1familypolyApolymerase
PF01916,Deoxyhypusinesynthase
PF00928,Adaptorcomplexesmediumsubunitfamily
PF00665,Integrasecoredomain
PF01265,Cytochromec/c1hemelyase
PF03987,Autophagocytosisassociatedprotein: active-sitedomain
PF02156,Glycosylhydrolasefamily26
PF00069,Proteinkinasedomain
PF00076,RNArecognitionmotif.(a.k.a.RRM: RBD: orRNPdomain)
PF00854,POTfamily
PF00248,Aldo/ketoreductasefamily
PF10359,RNApolIIpromoterFmp27proteindomain
PF14782,CiliaryBBSomecomplexsubunit2: C-terminal
PF00083,Sugar(andother)transporter
PF07648,Kazal-typeserineproteaseinhibitordomain
PF05839,Apc13pprotein
PF00153,Mitochondrialcarrierprotein
PF04161,Arv1-likefamily
PF00651,BTB/POZdomain
PF00134,Cyclin: N-terminaldomain
PF04679,ATPdependentDNAligaseCterminalregion
PF03564,Proteinofunknownfunction(DUF1759)
PF00415,Regulatorofchromosomecondensation(RCC1)repeat
PF00569,Zincfinger: ZZtype
PF13520,Aminoacidpermease
PF00435,Spectrinrepeat
PF00076,RNArecognitionmotif.(a.k.a.RRM: RBD: orRNPdomain)
PF09756,DDRGKdomain
PF00651,BTB/POZdomain
PF00057,Low-densitylipoproteinreceptordomainclassA
PF16589,BRCTdomain: aBRCA1C-terminusdomain
PF08726,Ca2+insensitiveEFhand
PF05970,PIF1-likehelicase
PF00400,WDdomain: G-betarepeat
PF12070,ProteinSCAI
PF01172,Shwachman-Bodian-Diamondsyndrome(SBDS)protein
PF00433,ProteinkinaseCterminaldomain
PF03876,SHS2domainfoundinNterminusofRpb7p/Rpc25p/MJ0397
PF00660,SeripauperinandTIP1family
PF01704,UTP--glucose-1-phosphateuridylyltransferase
PF00550,Phosphopantetheineattachmentsite
PF10336,Proteinofunknownfunction(DUF2420)
PF02668,TaurinecatabolismdioxygenaseTauD: TfdAfamily
PF00732,GMCoxidoreductase
PF05721,Phytanoyl-CoAdioxygenase(PhyH)
PF00575,S1RNAbindingdomain
PF09801,IntegralmembraneproteinSlinkingtothetransGolginetwork
PF02390,Putativemethyltransferase
PF00249,Myb-likeDNA-bindingdomain
PF07765,KIP1-likeprotein
PF00928,Adaptorcomplexesmediumsubunitfamily
PF03144,ElongationfactorTudomain2
PF13041,PPRrepeatfamily
PF00685,Sulfotransferasedomain
PF06697,Proteinofunknownfunction(DUF1191)
PF00520,Iontransportprotein
PF03477,ATPconedomain
PF13516,LeucineRichrepeat
PF02738,Molybdopterin-bindingdomainofaldehydedehydrogenase
PF00393,6-phosphogluconatedehydrogenase: C-terminaldomain
PF07717,Oligonucleotide/oligosaccharide-binding(OB)-fold
PF01839,FG-GAPrepeat
PF13306,BspAtypeLeucinerichrepeatregion(6copies)
PF00171,Aldehydedehydrogenasefamily
PF01920,Prefoldinsubunit
PF03370,Carbohydrate/starch-bindingmodule(family21)
PF01187,Macrophagemigrationinhibitoryfactor(MIF)
PF01507,Phosphoadenosinephosphosulfatereductasefamily
PF00566,Rab-GTPase-TBCdomain
PF00612,IQcalmodulin-bindingmotif
PF16366,Cytoplasmicpolyadenylationelement-bindingproteinZZdomain
PF00557,MetallopeptidasefamilyM24
PF00028,Cadherindomain
PF04566,RNApolymeraseRpb2: domain4
PF00115,CytochromeCandQuinoloxidasepolypeptideI
PF00115,CytochromeCandQuinoloxidasepolypeptideI
PF00115,CytochromeCandQuinoloxidasepolypeptideI
PF00115,CytochromeCandQuinoloxidasepolypeptideI
PF00115,CytochromeCandQuinoloxidasepolypeptideI
PF00115,CytochromeCandQuinoloxidasepolypeptideI
PF01422,NF-X1typezincfinger
PF04567,RNApolymeraseRpb2: domain5
PF00115,CytochromeCandQuinoloxidasepolypeptideI
PF00115,CytochromeCandQuinoloxidasepolypeptideI
PF00115,CytochromeCandQuinoloxidasepolypeptideI
PF00115,CytochromeCandQuinoloxidasepolypeptideI
PF00115,CytochromeCandQuinoloxidasepolypeptideI
PF00115,CytochromeCandQuinoloxidasepolypeptideI
PF05444,Proteinofunknownfunction(DUF753)
PF05253,U11-48K-likeCHHCzincfinger
PF01746,tRNA(Guanine-1)-methyltransferase
PF07686,ImmunoglobulinV-setdomain
PF00507,NADH-ubiquinone/plastoquinoneoxidoreductase: chain3
PF04983,RNApolymeraseRpb1: domain3
PF03143,ElongationfactorTuC-terminaldomain
PF00115,CytochromeCandQuinoloxidasepolypeptideI
PF00346,Respiratory-chainNADHdehydrogenase: 49Kdsubunit
PF00243,Nervegrowthfactorfamily
PF00115,CytochromeCandQuinoloxidasepolypeptideI
PF00115,CytochromeCandQuinoloxidasepolypeptideI
PF00115,CytochromeCandQuinoloxidasepolypeptideI
PF00110,wntfamily
PF04153,NOT2/NOT3/NOT5family
PF00013,KHdomain
PF01010,NADH-dehyrogenasesubunitF: TMs: (complexI)C-terminus
PF11707,Ribosome60SbiogenesisN-terminal
PF08302,FungaltRNAligasephosphodiesterasedomain
PF01762,Galactosyltransferase
PF06201,PITHdomain
PF00028,Cadherindomain
PF00063,Myosinhead(motordomain)
PF07247,Alcoholacetyltransferase
PF04082,Fungalspecifictranscriptionfactordomain
PF03129,Anticodonbindingdomain
PF00069,Proteinkinasedomain
PF01170,PutativeRNAmethylasefamilyUPF0020
PF03028,DyneinheavychainregionD6P-loopdomain
PF00582,Universalstressproteinfamily
PF13559,Domainofunknownfunction(DUF4129)
PF13181,Tetratricopeptiderepeat
PF07934,8-oxoguanineDNAglycosylase: N-terminaldomain
PF08385,Dyneinheavychain: N-terminalregion1
PF00568,WH1domain
PF00083,Sugar(andother)transporter
PF00886,RibosomalproteinS16
PF00270,DEAD/DEAHboxhelicase
PF00271,HelicaseconservedC-terminaldomain
PF02515,CoA-transferasefamilyIII
PF14534,Domainofunknownfunction(DUF4440)
PF00734,Fungalcellulosebindingdomain
PF00112,Papainfamilycysteineprotease
PF15886,Carbohydratebindingdomain(family32)
PF01465,GRIPdomain
PF00089,Trypsin
PF05091,Eukaryotictranslationinitiationfactor3subunit7(eIF-3)
PF13516,LeucineRichrepeat
PF00622,SPRYdomain
PF12937,F-box-like
PF00133,tRNAsynthetasesclassI(I: L: MandV)
PF09779,Ima1N-terminaldomain
PF01576,Myosintail
PF04142,Nucleotide-sugartransporter
PF00550,Phosphopantetheineattachmentsite
PF01139,tRNA-splicingligaseRtcB
PF00118,TCP-1/cpn60chaperoninfamily
PF00923,Transaldolase/Fructose-6-phosphatealdolase
PF07679,ImmunoglobulinI-setdomain
PF00583,Acetyltransferase(GNAT)family
PF00400,WDdomain: G-betarepeat
PF00640,Phosphotyrosineinteractiondomain(PTB/PID)
PF11838,ERAP1-likeC-terminaldomain
PF00335,Tetraspaninfamily
PF00780,CNHdomain
PF02036,SCP-2steroltransferfamily
PF00008,EGF-likedomain
PF09070,PFU(PLAAfamilyubiquitinbinding)
PF00690,Cationtransporter/ATPase: N-terminus
PF01391,Collagentriplehelixrepeat(20copies)
PF00011,Hsp20/alphacrystallinfamily
PF00839,Cysteinerichrepeat
PF01764,Lipase(class3)
PF01302,CAP-Glydomain
PF00078,Reversetranscriptase(RNA-dependentDNApolymerase)
PF02167,CytochromeC1family
PF00083,Sugar(andother)transporter
PF02212,DynaminGTPaseeffectordomain
PF00078,Reversetranscriptase(RNA-dependentDNApolymerase)
PF00876,Innexin
PF00110,wntfamily
PF00104,Ligand-bindingdomainofnuclearhormonereceptor
PF01391,Collagentriplehelixrepeat(20copies)
PF16575,mRNAcleavageandpolyadenylationfactorCLP1P-loop
PF03079,ARD/ARD'family
PF01529,DHHCpalmitoyltransferase
PF02709,N-terminaldomainofgalactosyltransferase
PF00105,Zincfinger: C4type(twodomains)
PF16211,C-terminusofhistoneH2A
PF00069,Proteinkinasedomain
PF00790,VHSdomain
PF03813,Nrapproteindomain1
PF02121,Phosphatidylinositoltransferprotein
PF16543,DRGFamilyRegulatoryProteins: Tma46
PF10409,C2domainofPTENtumour-suppressorprotein
PF00181,RibosomalProteinsL2: RNAbindingdomain
PF02932,Neurotransmitter-gatedion-channeltransmembraneregion
PF09379,FERMN-terminaldomain
PF02485,Core-2/I-Branchingenzyme
PF00171,Aldehydedehydrogenasefamily
PF00191,Annexin
PF00053,LamininEGFdomain
PF01391,Collagentriplehelixrepeat(20copies)
PF07728,AAAdomain(dynein-relatedsubfamily)
PF00014,Kunitz/Bovinepancreatictrypsininhibitordomain
PF03114,BARdomain
PF00115,CytochromeCandQuinoloxidasepolypeptideI
PF00115,CytochromeCandQuinoloxidasepolypeptideI
PF00115,CytochromeCandQuinoloxidasepolypeptideI
PF00115,CytochromeCandQuinoloxidasepolypeptideI
PF00001,7transmembranereceptor(rhodopsinfamily)
PF08653,DASHcomplexsubunitDam1
PF00436,Single-strandbindingproteinfamily
PF00855,PWWPdomain
PF00240,Ubiquitinfamily
PF00036,EFhand
PF01030,ReceptorLdomain
PF00160,Cyclophilintypepeptidyl-prolylcis-transisomerase/CLD
PF01553,Acyltransferase
PF00041,FibronectintypeIIIdomain
PF00762,Ferrochelatase
PF05502,Dynactinp62family
PF04815,Sec23/Sec24helicaldomain
PF01344,Kelchmotif
PF05127,Helicase
PF00550,Phosphopantetheineattachmentsite
PF00089,Trypsin
PF00651,BTB/POZdomain
PF07679,ImmunoglobulinI-setdomain
PF00041,FibronectintypeIIIdomain
PF03953,TubulinC-terminaldomain
PF00001,7transmembranereceptor(rhodopsinfamily)
PF15991,G-proteinpathwaysuppressor
PF00839,Cysteinerichrepeat
PF00003,7transmembranesweet-tastereceptorof3GCPR
PF12796,Ankyrinrepeats(3copies)
PF00567,Tudordomain
PF00028,Cadherindomain
PF12796,Ankyrinrepeats(3copies)
PF00042,Globin
PF00676,DehydrogenaseE1component
PF08434,Calcium-activatedchloridechannelNterminal
PF16173,Domainofunknownfunction(DUF4874)
PF02469,Fasciclindomain
PF00431,CUBdomain
PF01433,PeptidasefamilyM1domain
PF00005,ABCtransporter
PF00328,Histidinephosphatasesuperfamily(branch2)
PF00642,ZincfingerC-x8-C-x5-C-x3-Htype(andsimilar)
PF00643,B-boxzincfinger
PF00754,F5/8typeCdomain
PF00115,CytochromeCandQuinoloxidasepolypeptideI
PF00115,CytochromeCandQuinoloxidasepolypeptideI
PF00115,CytochromeCandQuinoloxidasepolypeptideI
PF00115,CytochromeCandQuinoloxidasepolypeptideI
PF00115,CytochromeCandQuinoloxidasepolypeptideI
PF00115,CytochromeCandQuinoloxidasepolypeptideI
PF00115,CytochromeCandQuinoloxidasepolypeptideI
PF00115,CytochromeCandQuinoloxidasepolypeptideI
PF02788,Ribulosebisphosphatecarboxylaselargechain: N-terminaldomain
PF06455,NADHdehydrogenasesubunit5C-terminus
PF00115,CytochromeCandQuinoloxidasepolypeptideI
PF00115,CytochromeCandQuinoloxidasepolypeptideI
PF00115,CytochromeCandQuinoloxidasepolypeptideI
PF00115,CytochromeCandQuinoloxidasepolypeptideI
PF00115,CytochromeCandQuinoloxidasepolypeptideI
PF00115,CytochromeCandQuinoloxidasepolypeptideI
PF01010,NADH-dehyrogenasesubunitF: TMs: (complexI)C-terminus
PF12777,Microtubule-bindingstalkofdyneinmotor
PF00032,Cytochromeb(C-terminal)/b6/petD
PF07654,ImmunoglobulinC1-setdomain
PF01370,NADdependentepimerase/dehydratasefamily
PF03572,PeptidasefamilyS41
PF01925,SulfiteexporterTauE/SafE
PF00170,bZIPtranscriptionfactor
PF00004,ATPasefamilyassociatedwithvariouscellularactivities(AAA)
PF16197,Ketoacyl-synthetaseC-terminalextension
PF16661,Metallo-beta-lactamasesuperfamilydomain
PF00008,EGF-likedomain
PF00063,Myosinhead(motordomain)
PF00435,Spectrinrepeat
PF00682,HMGL-like
PF02046,CytochromecoxidasesubunitVIa
PF03800,Nuf2family
PF14228,Cellmorphogenesiscentralregion
PF00057,Low-densitylipoproteinreceptordomainclassA
PF07645,Calcium-bindingEGFdomain
PF12796,Ankyrinrepeats(3copies)
PF07645,Calcium-bindingEGFdomain
PF01094,Receptorfamilyligandbindingregion
PF08604,NucleoporinNup153-like
PF01682,DBmodule
PF01794,Ferricreductaseliketransmembranecomponent
PF01436,NHLrepeat
PF00022,Actin
PF00088,Trefoil(P-type)domain
PF00788,Rasassociation(RalGDS/AF-6)domain
PF00041,FibronectintypeIIIdomain
PF00435,Spectrinrepeat
PF01839,FG-GAPrepeat
PF14625,Lustrin: cysteine-richrepeateddomain
PF01603,Proteinphosphatase2AregulatoryBsubunit(B56family)
PF00621,RhoGEFdomain
PF00271,HelicaseconservedC-terminaldomain
PF02822,Antistasinfamily
PF08418,DNApolymerasealphasubunitBN-terminal
PF00053,LamininEGFdomain
PF00069,Proteinkinasedomain
PF02854,MIF4Gdomain
PF00415,Regulatorofchromosomecondensation(RCC1)repeat
PF13499,EF-handdomainpair
PF00623,RNApolymeraseRpb1: domain2
PF07645,Calcium-bindingEGFdomain
PF02210,LamininGdomain
PF09030,Crebbinding
PF01391,Collagentriplehelixrepeat(20copies)
PF00387,Phosphatidylinositol-specificphospholipaseC: Ydomain
PF01434,PeptidasefamilyM41
PF00634,BRCA2repeat
PF00379,Insectcuticleprotein
PF07714,Proteintyrosineandserine/threoninekinase
PF12044,Putativepeptidasefamily
PF07731,Multicopperoxidase
PF00664,ABCtransportertransmembraneregion
PF07707,BTBAndC-terminalKelch
PF15501,NuclearproteinMDM1
PF01344,Kelchmotif
PF03164,Vacuolar fusion protein Mon1
PF09751,NuclearproteinEs2
PF07767,Nop53(60Sribosomalbiogenesis)
PF07645,Calcium-bindingEGFdomain
PF00005,ABCtransporter
PF00086,Thyroglobulintype-1repeat
PF03781,Sulfatase-modifyingfactorenzyme1
PF00067,CytochromeP450
PF11935,Domainofunknownfunction(DUF3453)
PF01302,CAP-Glydomain
PF12661,Humangrowthfactor-likeEGF
PF00107,Zinc-bindingdehydrogenase
PF00435,Spectrinrepeat
PF01607,ChitinbindingPeritrophin-Adomain
PF16922,DNAreplicationcomplexGINSproteinSLD5C-terminus
PF01210,NAD-dependentglycerol-3-phosphatedehydrogenaseN-terminus
PF02187,Growth-Arrest-SpecificProtein2Domain
PF00133,tRNAsynthetasesclassI(I: L: MandV)
PF04055,RadicalSAMsuperfamily
PF02785,BiotincarboxylaseC-terminaldomain
PF12510,Smoothelincytoskeletonprotein
PF04811,Sec23/Sec24trunkdomain
PF13499,EF-handdomainpair
PF07645,Calcium-bindingEGFdomain
PF00458,WHEP-TRSdomain
PF00057,Low-densitylipoproteinreceptordomainclassA
PF00084,Sushirepeat(SCRrepeat)
PF00093,vonWillebrandfactortypeCdomain
PF00094,vonWillebrandfactortypeDdomain
PF02196,Raf-likeRas-bindingdomain
PF03947,RibosomalProteinsL2: C-terminaldomain
PF10513,Enhancerofpolycomb-like
PF00053,LamininEGFdomain
PF00379,Insectcuticleprotein
PF00008,EGF-likedomain
PF01426,BAHdomain
PF00400,WDdomain: G-betarepeat
PF00400,WDdomain: G-betarepeat
PF16909,Vacuolar-sorting-associated13proteinC-terminal
PF12872,OST-HTH/LOTUSdomain
PF07645,Calcium-bindingEGFdomain
PF00053,LamininEGFdomain
PF10373,Est1DNA/RNAbindingdomain
PF01049,Cadherincytoplasmicregion
PF07690,MajorFacilitatorSuperfamily
PF08282,haloaciddehalogenase-likehydrolase
PF00400,WDdomain: G-betarepeat
PF02822,Antistasinfamily
PF10587,Eukaryoticelongationfactor1betacentralacidicregion
PF00227,Proteasomesubunit
PF04777,Erv1/Alrfamily
PF00595,PDZdomain
PF00735,Septin
PF01403,Semadomain
PF00014,Kunitz/Bovinepancreatictrypsininhibitordomain
PF00046,Homeodomain
PF00005,ABCtransporter
PF01535,PPRrepeat
PF00595,PDZdomain
PF00852,Glycosyltransferasefamily10(fucosyltransferase)C-term
PF08241,Methyltransferasedomain
PF00001,7transmembranereceptor(rhodopsinfamily)
PF03630,Fumble
PF00520,Iontransportprotein
PF02176,TRAF-typezincfinger
PF09727,Cortactin-bindingprotein-2
PF00013,KHdomain
PF00086,Thyroglobulintype-1repeat
PF00069,Proteinkinasedomain
PF07645,Calcium-bindingEGFdomain
PF00047,Immunoglobulindomain
PF00028,Cadherindomain
PF00003,7transmembranesweet-tastereceptorof3GCPR
PF00397,WWdomain
PF07766,LETM1-likeprotein
PF00397,WWdomain
PF00992,Troponin
PF02845,CUEdomain
PF00076,RNArecognitionmotif.(a.k.a.RRM: RBD: orRNPdomain)
PF16192,C-terminalfourTMMregionofprotein-O-mannosyltransferase
PF12796,Ankyrinrepeats(3copies)
PF00531,Deathdomain
PF01151,GNS1/SUR4family
PF01413,C-terminaltandemrepeateddomainintype4procollagen
PF01064,ActivintypesIandIIreceptordomain
PF07648,Kazal-typeserineproteaseinhibitordomain
PF04515,Plasma-membranecholinetransporter
PF11838,ERAP1-likeC-terminaldomain
PF02141,DENN(AEX-3)domain
PF00014,Kunitz/Bovinepancreatictrypsininhibitordomain
PF00055,LamininN-terminal(DomainVI)
PF00208,Glutamate/Leucine/Phenylalanine/Valinedehydrogenase
PF01161,Phosphatidylethanolamine-bindingprotein
PF01269,Fibrillarin
PF00694,AconitaseC-terminaldomain
PF01607,ChitinbindingPeritrophin-Adomain
PF00254,FKBP-typepeptidyl-prolylcis-transisomerase
PF11971,CAMSAPCHdomain
PF16470,PeptidaseS8pro-domain
PF00168,C2domain
PF14604,VariantSH3domain
PF07502,MANECdomain
PF02171,Piwidomain
PF07522,DNArepairmetallo-beta-lactamase
PF00041,FibronectintypeIIIdomain
PF00431,CUBdomain
PF02244,Carboxypeptidaseactivationpeptide
PF03530,Calcium-activatedSKpotassiumchannel
PF15396,ProteinFamilyFAM60A
PF09815,XK-relatedprotein
PF08542,ReplicationfactorCC-terminaldomain
PF02014,Reelerdomain
PF01391,Collagentriplehelixrepeat(20copies)
PF09416,RNAhelicase(UPF2interactingdomain)
PF03129,Anticodonbindingdomain
PF06001,DomainofUnknownFunction(DUF902)
PF00821,PhosphoenolpyruvatecarboxykinaseC-terminalP-loopdomain
PF07645,Calcium-bindingEGFdomain
PF00041,FibronectintypeIIIdomain
PF03828,Cid1familypolyApolymerase
PF09765,FANCLUBC-likedomain1
PF00595,PDZdomain
PF00191,Annexin
PF01105,emp24/gp25L/p24family/GOLD
PF01391,Collagentriplehelixrepeat(20copies)
PF01388,ARID/BRIGHTDNAbindingdomain
PF00041,FibronectintypeIIIdomain
PF00155,AminotransferaseclassIandII
PF03828,Cid1familypolyApolymerase
PF00021,u-PAR/Ly-6domain
PF02475,Met-10+like-protein
PF00630,Filamin/ABP280repeat
PF06418,CTPsynthaseN-terminus
PF00535,Glycosyltransferasefamily2
PF00643,B-boxzincfinger
PF08434,Calcium-activatedchloridechannelNterminal
PF00431,CUBdomain
PF00651,BTB/POZdomain
PF00379,Insectcuticleprotein
PF10265,Mitoguardin
PF00626,Gelsolinrepeat
PF00095,WAP-type(WheyAcidicProtein)'four-disulfidecore'
PF13895,Immunoglobulindomain
PF00071,Rasfamily
PF00091,Tubulin/FtsZfamily: GTPasedomain
PF00089,Trypsin
PF03098,Animalhaemperoxidase
PF02469,Fasciclindomain
PF00373,FERMcentraldomain
PF00620,RhoGAPdomain
PF00536,SAMdomain(Sterilealphamotif)
PF01603,Proteinphosphatase2AregulatoryBsubunit(B56family)
PF00271,HelicaseconservedC-terminaldomain
PF00703,Glycosylhydrolasesfamily2
PF00400,WDdomain: G-betarepeat
PF03962,Mnd1HTHdomain
PF00089,Trypsin
PF00664,ABCtransportertransmembraneregion
PF07766,LETM1-likeprotein
PF10613,LigatedionchannelL-glutamate-andglycine-bindingsite
PF00612,IQcalmodulin-bindingmotif
PF00880,Nebulinrepeat
PF00046,Homeodomain
PF07139,Proteinofunknownfunction(DUF1387)
PF02383,SacIhomologydomain
PF00735,Septin
PF03127,GATdomain
PF14800,Domainofunknownfunction(DUF4481)
PF00017,SH2domain
PF00644,Poly(ADP-ribose)polymerasecatalyticdomain
PF02204,Vacuolarsortingprotein9(VPS9)domain
PF00057,Low-densitylipoproteinreceptordomainclassA
PF00079,Serpin(serineproteaseinhibitor)
PF15295,Coiled-coildomain-containingprotein50N-terminus
PF04818,CIDdomain
PF00010,Helix-loop-helixDNA-bindingdomain
PF14575,Ephrintype-Areceptor2transmembranedomain
PF00620,RhoGAPdomain
PF00536,SAMdomain(Sterilealphamotif)
PF08043,Xinrepeat
PF12796,Ankyrinrepeats(3copies)
PF00041,FibronectintypeIIIdomain
PF00041,FibronectintypeIIIdomain
PF07679,ImmunoglobulinI-setdomain
PF07679,ImmunoglobulinI-setdomain
PF16183,Kinesin-associated
PF00782,Dualspecificityphosphatase: catalyticdomain
PF07645,Calcium-bindingEGFdomain
PF10517,ElectrontransferDM13
PF00435,Spectrinrepeat
PF00435,Spectrinrepeat
PF13947,Wall-associatedreceptorkinasegalacturonan-binding
PF08628,SortingnexinCterminal
PF07728,AAAdomain(dynein-relatedsubfamily)
PF00722,Glycosylhydrolasesfamily16
PF00076,RNArecognitionmotif.(a.k.a.RRM: RBD: orRNPdomain)
PF00651,BTB/POZdomain
PF00931,NB-ARCdomain
PF12796,Ankyrinrepeats(3copies)
PF07645,Calcium-bindingEGFdomain
PF00400,WDdomain: G-betarepeat
PF03832,WSKmotif
PF01217,Clathrinadaptorcomplexsmallchain
PF00400,WDdomain: G-betarepeat
PF00271,HelicaseconservedC-terminaldomain
PF00804,Syntaxin
PF00975,Thioesterasedomain
PF00028,Cadherindomain
PF12423,Kinesinprotein1B
PF02709,N-terminaldomainofgalactosyltransferase
PF00069,Proteinkinasedomain
PF00249,Myb-likeDNA-bindingdomain
PF07774,ERmembraneproteincomplexsubunit1: C-terminal
